barcode,barcode_apostrophe,CatNo,Artist,Title,ReleaseDate,LabelCode,DeletionType,StockOnHand,StockAllocated,StockFaulty,StockConsignment,BackorderTotal,FormatCode,Units,UKDealer,Sales_ThisWeek,Sales_LastWeek,Sales_ThisMonth,Sales_LastMonth,Sales_2MonthsAgo,Sales_3MonthsAgo,Sales_ThisYear,Sales_LastYear,Sales_AllTime,ManufacturedInternally,LabelName,SubLabelName,DeletedDate,OnOrder,Variant
8.40402E+11,'0840401702567,UTVB1,ULTRAVOX,THE COLLECTION [DELUXE EDITION,05/12/2025,CHRR,,3999,1,0,0,0,CD,6,44.99,0,0,0,0,0,0,0,0,0,No,CHRYSALIS RECORDS,,,0,
8.10099E+11,'0810098501941,CHRC1480,THE COLOURFIELD,VIRGINS AND PHILISTINES,12/04/2025,CHRR,,102,1,10,19,0,LP,2,20.99,1,3,2,16,11,7,1355,0,1355,No,CHRYSALIS RECORDS,,,0,RSD2025 YELLOW VINYL
16998557815,'016998557815,TB55781,EVERLAST,EAT AT WHITEYS (25TH ANNIVERS,05/12/2025,TOMB,,0,0,0,0,0,LP,2,23.99,0,0,0,0,0,0,0,0,0,No,TOMMY BOY RECORDS,,,750,"2LP, blue vinyl, gatefold w/ soft touch lamination"
16998557822,'016998557822,TB55782,EVERLAST,EAT AT WHITEYS (25TH ANNIVERS,05/12/2025,TOMB,,0,0,0,0,0,CD,1,12.99,0,0,0,0,0,0,0,0,0,No,TOMMY BOY RECORDS,,,750,"CD, 4 panel wallet w/ soft touch lamination"
16998060421,'016998060421,RR02261,VARIOUS ARTISTS,FREESTYLE REWIND,20/02/2026,RRRS,,0,0,0,0,0,LP,1,24.99,0,0,0,0,0,0,0,0,0,No,RESERVOIR RECORDINGS,,,0,Limited pressing
8.40402E+11,'0840401702796,CRB1677,ATHLETE,TOURIST,28/03/2025,CHRR,,323,1,1,209,0,CD,2,14.99,0,3,1,7,3,7,354,0,354,No,CHRYSALIS RECORDS,,,0,
8.40402E+11,'0840401702772,CRV1677,ATHLETE,TOURIST,28/03/2025,CHRR,,3,9,5,133,0,LP,2,18.99,4,2,6,2,8,13,644,0,644,No,CHRYSALIS RECORDS,,,0,
8.40402E+11,'0840401711699,CRVX1677,ATHLETE,TOURIST,28/03/2025,CHRR,,0,0,1,0,0,LP,2,22.99,0,0,0,0,0,0,990,0,990,No,CHRYSALIS RECORDS,,,0,DINKED Exclusive
8.40402E+11,'0840401711583,WC0002,PETE WYLIE & THE MIGHTY WAH!,SONGS OF STRENGTH & HEARTBREAK,07/02/2025,CHRR,,384,0,0,137,0,CD,2,9.99,0,0,0,3,4,6,601,0,601,No,CHRYSALIS RECORDS,,,0,
8.40402E+11,'0840401711576,WV0002,PETE WYLIE & THE MIGHTY WAH!,SONGS OF STRENGTH & HEARTBREAK,07/02/2025,CHRR,,496,4,20,97,0,LP,2,18.99,1,0,1,0,2,0,354,0,354,No,CHRYSALIS RECORDS,,,0,
8.40402E+11,'0840401710661,CRVX1746,SUZI QUATRO,YOUR MAMMA WONT LIKE ME,12/04/2025,CHRR,,413,2,2,12,0,LP,2,20.99,3,1,3,8,7,13,1079,0,1079,No,CHRYSALIS RECORDS,,,0,RSD2025 Black Vinyl & White Vinyl
51617103912,'051617103912,AMH10391,CHICAGO GANGSTERS,GANGSTER LOVE,25/04/2025,AMHE,,329,2,0,0,0,LP,1,17.99,0,1,0,8,1,9,164,0,164,No,AMHERST RECORDS,,,0,Pumpkin Spice colored vinyl
51617103929,'051617103929,AMH10392,CHICAGO GANGSTERS,GANGSTER LOVE,25/04/2025,AMHE,,467,0,0,0,0,CD,1,11.99,0,0,0,1,0,0,28,0,28,No,AMHERST RECORDS,,,0,CD in a digipak
8.40402E+11,'840401711828,RR00021,MELVIN BLISS,SYNTHETIC SUBSTITUTION,16/05/2025,RRRS,,0,0,1,4,10,7,1,6.99,0,0,0,2,9,18,396,0,396,No,RESERVOIR RECORDINGS,,,0,"7, black vinyl in a custom printed jacket"
16998558010,'016998558010,TB55801,INFORMATION SOCIETY,RUNNING,22/08/2025,TOMB,,199,3,3,10,0,7,1,7.99,11,0,11,39,38,0,88,0,88,No,TOMMY BOY RECORDS,,,0,
16998555514,'016998555514,TB55551,COOLIO,GANGSTAS PARADISE,05/09/2025,TOMB,,0,7,0,5,48,7,1,8.99,350,7,357,193,188,0,738,0,738,No,TOMMY BOY RECORDS,,,0,Ice Blue
16998557419,'016998557419,TB55741,NAUGHTY BY NATURE,FEEL ME FLOW,30/05/2025,TOMB,,364,0,0,37,0,7,1,7.99,10,0,10,13,13,71,300,0,300,No,TOMMY BOY RECORDS,,,0,Black vinyl in a custom printed jacket
8.40402E+11,'0840401710821,CRC6096,CARTER THE UNSTOPPABLE SEX MAC,WORRY BOMB (2025 REMASTER),13/06/2025,CHRR,,337,0,0,128,0,CD,4,16.99,3,2,3,29,29,119,418,0,418,No,CHRYSALIS RECORDS,,,0,3CD + DVD
8.40402E+11,'0840401710838,CRV6096,CARTER THE UNSTOPPABLE SEX MAC,WORRY BOMB (2025 REMASTER),13/06/2025,CHRR,,676,0,3,109,0,LP,2,21.99,0,1,0,11,10,61,262,0,262,No,CHRYSALIS RECORDS,,,0,Green & Black
8.40402E+11,'0840401712535,CRV1073,ROBIN TROWER,FOR EARTH BELOW,27/06/2025,CHRR,,325,0,0,303,0,LP,2,19.99,17,4,20,44,126,379,811,0,811,No,CHRYSALIS RECORDS,,,0,
8.40402E+11,'0840401712542,CRC1073,ROBIN TROWER,FOR EARTH BELOW,27/06/2025,CHRR,,404,1,2,69,0,CD,4,23.99,42,7,48,61,250,781,2068,0,2068,No,CHRYSALIS RECORDS,,,0,
8.40402E+11,'0840401712160,CRV1764,STEVE HARLEY & COCKNEY REBEL,THE BEST YEARS OF OUR LIVES,20/06/2025,CHRR,,830,1,0,162,0,LP,1,18.99,3,0,3,16,28,113,339,0,339,No,CHRYSALIS RECORDS,,,0,
8.40402E+11,'0840401712177,CRC1764,STEVE HARLEY & COCKNEY REBEL,THE BEST YEARS OF OUR LIVES,20/06/2025,CHRR,,187,0,0,77,0,CD,3,19.99,9,0,9,31,89,271,931,0,931,No,CHRYSALIS RECORDS,,,0,
16998557716,'016998557716,TB55771,"ULTRA NATE, AMBER, JOCELYN ENR",IF YOU COULD READ MY MIND,18/07/2025,TOMB,,290,0,0,8,0,7,1,8.99,3,0,3,16,115,68,202,0,202,No,TOMMY BOY RECORDS,,,0,Opaque silver
8.40402E+11,'0840401714713,CRVX1679,SUZI QUATRO,AS & BS LIMITED HAND PRESSED,07/11/2025,CHRR,,50,0,0,0,0,LP,1,59.99,0,0,0,0,0,0,0,0,0,No,CHRYSALIS RECORDS,,,0,Townsend Exclusive
